,id,published,title,reference,year_month,year,month,clean_text,sentiment,polarity,subjectivity
1776,16094233,2005-08-07,Respiratory syncytial virus and human metapneumovirus in children with acute respiratory infections in Yemen.,https://pubmed.ncbi.nlm.nih.gov/16094233,2005-08,2005,8,respiratory syncytial virus human metapneumovirus child acute respiratory infection yemen,positive,0.3,0.5
1777,15994783,2005-07-07,Pathogenesis of human metapneumovirus lung infection in BALB/c mice and cotton rats.,https://pubmed.ncbi.nlm.nih.gov/15994783,2005-07,2005,7,pathogenesis human metapneumovirus lung infection mouse cotton rat,neutral,0.0,0.1
1778,15999017,2005-07-07,Detection of human metapneumovirus from children with acute otitis media.,https://pubmed.ncbi.nlm.nih.gov/15999017,2005-07,2005,7,detection human metapneumovirus child acute otitis medium,positive,0.3,0.5
1779,16000473,2005-07-07,Rapid detection of human metapneumovirus strains in nasopharyngeal aspirates and shell vial cultures by monoclonal antibodies.,https://pubmed.ncbi.nlm.nih.gov/16000473,2005-07,2005,7,rapid detection human metapneumovirus strain nasopharyngeal aspirate shell vial culture monoclonal antibody,neutral,0.0,0.1
1780,16022783,2005-07-07,"Human metapneumovirus genetic variability, South Africa.",https://pubmed.ncbi.nlm.nih.gov/16022783,2005-07,2005,7,human metapneumovirus genetic variability south africa,neutral,0.0,0.1
1781,16191703,2005-06-07,Synergy between avian pneumovirus and Ornithobacterium rhinotracheale in turkeys.,https://pubmed.ncbi.nlm.nih.gov/16191703,2005-06,2005,6,synergy avian pneumovirus ornithobacterium rhinotracheale turkey,neutral,0.0,0.0
1782,16191705,2005-06-07,Characterization of Israeli avian metapneumovirus strains in turkeys and chickens.,https://pubmed.ncbi.nlm.nih.gov/16191705,2005-06,2005,6,characterization israeli avian metapneumovirus strain turkey chicken,negative,-0.6,0.95
1783,15890897,2005-06-07,"Deletion of M2 gene open reading frames 1 and 2 of human metapneumovirus: effects on RNA synthesis, attenuation, and immunogenicity.",https://pubmed.ncbi.nlm.nih.gov/15890897,2005-06,2005,6,deletion gene open reading frame human metapneumovirus effect rna synthesis attenuation immunogenicity,neutral,0.0,0.3
1784,15847919,2005-06-07,Development of three multiplex RT-PCR assays for the detection of 12 respiratory RNA viruses.,https://pubmed.ncbi.nlm.nih.gov/15847919,2005-06,2005,6,development three multiplex assay detection respiratory rna virus,neutral,0.0,0.0
1785,15819862,2005-05-07,Human metapneumovirus-associated respiratory tract infections in the Republic of Ireland during the influenza season of 2003-2004.,https://pubmed.ncbi.nlm.nih.gov/15819862,2005-05,2005,5,human respiratory tract infection republic ireland influenza season,neutral,0.0,0.1
1786,15845430,2005-05-07,"Respiratory viral infections in patients with chronic, obstructive pulmonary disease.",https://pubmed.ncbi.nlm.nih.gov/15845430,2005-05,2005,5,respiratory viral infection chronic obstructive pulmonary disease,neutral,0.0,0.0
1787,15857983,2005-05-07,The immune response to human metapneumovirus is associated with aberrant immunity and impaired virus clearance in BALB/c mice.,https://pubmed.ncbi.nlm.nih.gov/15857983,2005-05,2005,5,immune response human metapneumovirus aberrant immunity impaired virus clearance mouse,neutral,0.0,0.1
1788,15778961,2005-05-07,Seasonality and clinical features of human metapneumovirus infection in children in Northern Alberta.,https://pubmed.ncbi.nlm.nih.gov/15778961,2005-05,2005,5,seasonality feature human metapneumovirus infection child northern alberta,neutral,0.0,0.1
1789,15795081,2005-04-25,Key role of Chlamydophila psittaci on Belgian turkey farms in association with other respiratory pathogens.,https://pubmed.ncbi.nlm.nih.gov/15795081,2005-04,2005,4,key role chlamydophila psittaci belgian turkey farm association respiratory pathogen,neutral,0.0,1.0
1790,15826312,2005-04-12,"Identification of a truncated nucleoprotein in avian metapneumovirus-infected cells encoded by a second AUG, in-frame to the full-length gene.",https://pubmed.ncbi.nlm.nih.gov/15826312,2005-04,2005,4,identification truncated nucleoprotein avian cell encoded second aug gene,neutral,0.0,0.0
1791,16191692,2005-04-07,Growth of vaccine strains of avian pneumovirus in different cell lines.,https://pubmed.ncbi.nlm.nih.gov/16191692,2005-04,2005,4,growth vaccine strain avian pneumovirus different cell line,neutral,0.0,0.6
1792,16191694,2005-04-07,Subtyping of new Brazilian avian metapneumovirus isolates from chickens and turkeys by reverse transcriptase-nested-polymerase chain reaction.,https://pubmed.ncbi.nlm.nih.gov/16191694,2005-04,2005,4,subtyping new brazilian avian metapneumovirus isolates chicken turkey reverse chain reaction,negative,-0.2318181818181818,0.7022727272727273
1793,15815029,2005-04-07,Detection of human metapneumovirus in clinical samples by immunofluorescence staining of shell vial centrifugation cultures prepared from three different cell lines.,https://pubmed.ncbi.nlm.nih.gov/15815029,2005-04,2005,4,detection human metapneumovirus sample immunofluorescence staining shell vial centrifugation culture prepared three different cell line,neutral,0.0,0.35
1794,15893242,2005-04-07,[Epidemiology of Human Metapneumovirus in respiratory tract diseases of children: preliminary results].,https://pubmed.ncbi.nlm.nih.gov/15893242,2005-04,2005,4,epidemiology human metapneumovirus respiratory tract disease child preliminary,neutral,0.0,0.1
1795,15781133,2005-04-07,Development of a cotton rat-human metapneumovirus (hMPV) model for identifying and evaluating potential hMPV antivirals and vaccines.,https://pubmed.ncbi.nlm.nih.gov/15781133,2005-04,2005,4,development cotton metapneumovirus hmpv model identifying evaluating potential hmpv antiviral vaccine,neutral,0.0,1.0
1796,15735418,2005-04-07,"Newer respiratory virus infections: human metapneumovirus, avian influenza virus, and human coronaviruses.",https://pubmed.ncbi.nlm.nih.gov/15735418,2005-04,2005,4,newer respiratory virus infection human metapneumovirus avian influenza virus human coronaviruses,neutral,0.0,0.1
1797,15737482,2005-03-20,Persistence of Mycoplasma gallisepticum in chickens after treatment with enrofloxacin without development of resistance.,https://pubmed.ncbi.nlm.nih.gov/15737482,2005-03,2005,3,persistence mycoplasma gallisepticum chicken treatment enrofloxacin without development resistance,negative,-0.6,0.95
1798,15929610,2005-03-07,[Human metapneumovirus respiratory infections].,https://pubmed.ncbi.nlm.nih.gov/15929610,2005-03,2005,3,human metapneumovirus respiratory infection,neutral,0.0,0.1
1799,15750074,2005-03-07,Detection of human metapneumovirus antigens in nasopharyngeal secretions by an immunofluorescent-antibody test.,https://pubmed.ncbi.nlm.nih.gov/15750074,2005-03,2005,3,detection human metapneumovirus antigen nasopharyngeal secretion test,neutral,0.0,0.1
1800,15750086,2005-03-07,Seroepidemiology of human metapneumovirus (hMPV) on the basis of a novel enzyme-linked immunosorbent assay utilizing hMPV fusion protein expressed in recombinant vesicular stomatitis virus.,https://pubmed.ncbi.nlm.nih.gov/15750086,2005-03,2005,3,seroepidemiology human metapneumovirus hmpv basis novel immunosorbent assay utilizing hmpv fusion protein expressed recombinant vesicular stomatitis virus,neutral,0.0,0.1
1801,15750120,2005-03-07,Detection of human metapneumovirus RNA sequences in nasopharyngeal aspirates of young French children with acute bronchiolitis by real-time reverse transcriptase PCR and phylogenetic analysis.,https://pubmed.ncbi.nlm.nih.gov/15750120,2005-03,2005,3,detection human metapneumovirus rna sequence nasopharyngeal aspirate young french child acute bronchiolitis reverse transcriptase pcr phylogenetic,positive,0.175,0.35
1802,15757568,2005-03-07,Human metapneumovirus RNA in encephalitis patient.,https://pubmed.ncbi.nlm.nih.gov/15757568,2005-03,2005,3,human metapneumovirus rna encephalitis,neutral,0.0,0.1
1803,15705469,2005-02-25,A host-range restricted parainfluenza virus type 3 (PIV3) expressing the human metapneumovirus (hMPV) fusion protein elicits protective immunity in African green monkeys.,https://pubmed.ncbi.nlm.nih.gov/15705469,2005-02,2005,2,restricted parainfluenza virus type expressing human metapneumovirus hmpv fusion protein elicits protective immunity african green monkey,negative,-0.0625,0.1
1804,15602736,2005-02-07,Monoclonal antibodies versus reverse transcription-PCR for detection of respiratory viruses in a patient population with respiratory tract infections admitted to hospital.,https://pubmed.ncbi.nlm.nih.gov/15602736,2005-02,2005,2,monoclonal antibody versus reverse detection respiratory virus population respiratory tract infection admitted hospital,neutral,0.0,0.0
1805,15699418,2005-02-07,Development and validation of an enzyme-linked immunosorbent assay for human metapneumovirus serology based on a recombinant viral protein.,https://pubmed.ncbi.nlm.nih.gov/15699418,2005-02,2005,2,development validation immunosorbent assay human metapneumovirus serology recombinant viral protein,neutral,0.0,0.1
1806,15659972,2005-02-07,Office pediatrics: current issues in lower respiratory infections in children.,https://pubmed.ncbi.nlm.nih.gov/15659972,2005-02,2005,2,office pediatrics current issue lower respiratory infection child,neutral,0.0,0.4
1807,15633097,2005-02-01,Dual infection of infants by human metapneumovirus and human respiratory syncytial virus is strongly associated with severe bronchiolitis.,https://pubmed.ncbi.nlm.nih.gov/15633097,2005-02,2005,2,dual infection infant human metapneumovirus human respiratory syncytial virus strongly severe bronchiolitis,positive,0.14444444444444446,0.3111111111111111
1808,15543580,2005-01-07,"Laboratory diagnosis and surveillance of human respiratory viruses by PCR in Victoria, Australia, 2002-2003.",https://pubmed.ncbi.nlm.nih.gov/15543580,2005-01,2005,1,laboratory diagnosis surveillance human respiratory virus pcr victoria australia,neutral,0.0,0.1
1809,15543589,2005-01-07,Impact of human metapneumovirus in childhood: comparison with respiratory syncytial virus and influenza viruses.,https://pubmed.ncbi.nlm.nih.gov/15543589,2005-01,2005,1,impact human metapneumovirus childhood comparison respiratory syncytial virus influenza virus,neutral,0.0,0.1
1810,16159544,2005-01-07,"[SARS, avian influenza, and human metapneumovirus infection].",https://pubmed.ncbi.nlm.nih.gov/16159544,2005-01,2005,1,sars avian influenza human metapneumovirus infection,neutral,0.0,0.1
1811,15690946,2005-01-07,Evaluation of five different antigens in enzyme-linked immunosorbent assay for the detection of avian pneumovirus antibodies.,https://pubmed.ncbi.nlm.nih.gov/15690946,2005-01,2005,1,evaluation five different antigen immunosorbent assay detection avian pneumovirus antibody,neutral,0.0,0.6
1812,16308213,2005-01-07,Aetiology of community-acquired pneumonia: serological results of a paediatric survey.,https://pubmed.ncbi.nlm.nih.gov/16308213,2005-01,2005,1,aetiology pneumonia serological paediatric survey,neutral,0.0,0.0
1813,15567037,2005-01-07,Comparison of the full-length genome sequence of avian metapneumovirus subtype C with other paramyxoviruses.,https://pubmed.ncbi.nlm.nih.gov/15567037,2005-01,2005,1,comparison genome sequence avian metapneumovirus subtype c paramyxovirus,neutral,0.0,0.0
1814,15567039,2005-01-07,Transcriptional response of avian cells to infection with Newcastle disease virus.,https://pubmed.ncbi.nlm.nih.gov/15567039,2005-01,2005,1,transcriptional response avian cell infection newcastle disease virus,neutral,0.0,0.0
1815,15772541,2005-01-07,Human metapneumovirus infection in hematopoietic stem cell transplant recipients: high-resolution computed tomography findings.,https://pubmed.ncbi.nlm.nih.gov/15772541,2005-01,2005,1,human metapneumovirus infection hematopoietic stem cell transplant recipient computed tomography finding,neutral,0.0,0.1
1816,15635023,2005-01-07,Analysis of replication kinetics of the human metapneumovirus in different cell lines by real-time PCR.,https://pubmed.ncbi.nlm.nih.gov/15635023,2005-01,2005,1,replication kinetics human metapneumovirus different cell line pcr,neutral,0.0,0.35
1817,15643005,2005-01-07,Expression of recombinant small hydrophobic protein for serospecific detection of avian pneumovirus subgroup C.,https://pubmed.ncbi.nlm.nih.gov/15643005,2005-01,2005,1,expression recombinant small hydrophobic protein serospecific detection avian pneumovirus subgroup c,negative,-0.25,0.4
1818,15643008,2005-01-07,Immunofluorescence assay for detection of human metapneumovirus-specific antibodies by use of baculovirus-expressed fusion protein.,https://pubmed.ncbi.nlm.nih.gov/15643008,2005-01,2005,1,immunofluorescence assay detection human antibody use fusion protein,neutral,0.0,0.1
1819,15542640,2004-12-07,Recombinant human Metapneumovirus lacking the small hydrophobic SH and/or attachment G glycoprotein: deletion of G yields a promising vaccine candidate.,https://pubmed.ncbi.nlm.nih.gov/15542640,2004-12,2004,12,recombinant human metapneumovirus lacking small hydrophobic sh attachment g glycoprotein deletion g yield promising vaccine candidate,negative,-0.016666666666666663,0.3333333333333333
1820,15494270,2004-12-07,New variant of the human metapneumovirus (HMPV) associated with an acute and severe exacerbation of asthma bronchiale.,https://pubmed.ncbi.nlm.nih.gov/15494270,2004-12,2004,12,new variant human metapneumovirus hmpv acute severe exacerbation asthma bronchiale,positive,0.24545454545454545,0.48484848484848486
